child_events,id,ticket_id,timestamp,created_at,updater_id,via,system,event_type
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707672597533,""comment_present"":true,""via"":""Web form""},{""subject"":""ワークフロー処理時間遅延調査"",""event_type"":""Change"",""via_reference_id"":null,""id"":707672597773,""previous_value"":""8"",""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707672597853,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1266""},""id"":707672597993,""previous_value"":""1154"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""112""},""id"":707672598073,""previous_value"":""29"",""via"":""Web form""}]",7.07673E+11,38867,1557914873,07:53.0,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707678460573,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707678460593,""previous_value"":""pending"",""via"":""Web service""}]",7.07678E+11,38853,1557915394,16:34.0,3.64419E+11,Web service,"{""location"":""Fairfield, CT, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707680590333,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707680590533,""previous_value"":""pending"",""via"":""Web service""}]",7.07681E+11,38867,1557915596,19:56.0,23477553947,Web service,"{""location"":""Fairfield, CT, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708345211614,""comment_present"":true,""via"":""Web form""},{""subject"":""PowerBIのToken有効期限"",""event_type"":""Change"",""via_reference_id"":null,""id"":708345211854,""previous_value"":""。"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708345211974,""added_tags"":[""category-data-collection-bulk"",""dataconnector"",""ended-escalated-only-support"",""job-investigation-datacolbulk"",""result-output-powerbi""],""tags"":[""category-data-collection-bulk"",""customer-indival"",""datacenter_aws"",""dataconnector"",""ended-escalated-only-support"",""job-investigation-datacolbulk"",""result-output-powerbi""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":708345212134,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708345212254,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":708345212394,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""dataconnector job-investigation-datacolbulk""},""id"":708345212534,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-collection-bulk""},""id"":708345212634,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""672""},""id"":708345212734,""previous_value"":""29"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""643""},""id"":708345212834,""previous_value"":""29"",""via"":""Web form""}]",7.08345E+11,38870,1557915792,23:12.0,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707683050393,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":707683050413,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1282""},""id"":707683050433,""previous_value"":""1266"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""16""},""id"":707683050453,""previous_value"":""112"",""via"":""Web form""}]",7.07683E+11,38867,1557915816,23:36.0,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":707683266973,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""6337""},""id"":707683267073,""previous_value"":""6329"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""8""},""id"":707683267133,""previous_value"":""101"",""via"":""Web form""}]",7.07683E+11,38853,1557915834,23:54.0,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708345905114,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":708345905254,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1809""},""id"":708345905314,""previous_value"":""1789"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""20""},""id"":708345905354,""previous_value"":""135"",""via"":""Web form""}]",7.08346E+11,38849,1557915859,24:19.0,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":708345975834,""previous_value"":""solved"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1811""},""id"":708345975874,""previous_value"":""1809"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""2""},""id"":708345975934,""previous_value"":""20"",""via"":""Web form""}]",7.08346E+11,38849,1557915865,24:25.0,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708349028994,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":379889473774,""id"":708349029014,""via"":""Chat""},{""subject"":""Chat with Tanai Shuichiro"",""event_type"":""Create"",""via_reference_id"":null,""id"":708349029054,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708349029094,""assignee_id"":26702680788,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708349029114,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":708349029134,""added_tags"":[""zopim_chat""],""tags"":[""zopim_chat""],""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":708349029154,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":708349029214,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708349029234,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""361710806554"",""via_reference_id"":null,""id"":708349029294,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":708349029314,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":708349029354,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":708349029394,""via"":""Chat""}]",7.08349E+11,38882,1557916168,29:28.0,3.79889E+11,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708368070374,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708368070474,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""3661""},""id"":708368070514,""previous_value"":""1477"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""2184""},""id"":708368070554,""previous_value"":""1423"",""via"":""Web form""}]",7.08368E+11,38854,1557917965,59:25.0,3.68483E+11,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708368816354,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":708368816414,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""5486""},""id"":708368816474,""previous_value"":""5285"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""201""},""id"":708368816514,""previous_value"":""946"",""via"":""Web form""}]",7.08369E+11,38859,1557918024,00:24.0,3.68483E+11,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708391853034,""comment_present"":true,""via"":""Web form""},{""subject"":""How to convert from hiragana to katakana in query"",""event_type"":""Change"",""via_reference_id"":null,""id"":708391853114,""previous_value"":""Chat with yoshiaki nakanishi"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""5890""},""id"":708391853154,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""5890""},""id"":708391853194,""previous_value"":null,""via"":""Web form""}]",7.08392E+11,38863,1557919725,28:45.0,3.73612E+11,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708403176954,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":708403177014,""previous_value"":""pending"",""via"":""Web service""}]",7.08403E+11,38792,1557920684,44:44.0,3.70588E+11,Web service,"{""location"":""Ashburn, VA, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-77.4728,""latitude"":39.048100000000005}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708427155974,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":708427156014,""previous_value"":""0"",""via"":""Chat""}]",7.08427E+11,38882,1557922247,10:47.0,3.79889E+11,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707764626653,""comment_present"":true,""via"":""Chat""}]",7.07765E+11,38882,1557922248,10:48.0,3.79889E+11,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707764632753,""added_tags"":[""inc"",""treasure_data"",""zopim_chat_ended""],""tags"":[""inc"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",7.07765E+11,38882,1557922248,10:48.0,-1,Web service,"{""location"":null,""client"":null,""longitude"":null,""latitude"":null}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707777913793,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":379889473774,""id"":707777913853,""via"":""Chat""},{""subject"":""Chat with Tanai Shuichiro"",""event_type"":""Create"",""via_reference_id"":null,""id"":707777913893,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707777913953,""assignee_id"":26702680788,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707777914053,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707777914073,""added_tags"":[""zopim_chat""],""tags"":[""zopim_chat""],""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":707777914173,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707777914233,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707777914293,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""361710806554"",""via_reference_id"":null,""id"":707777914353,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707777914413,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707777914493,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707777914553,""via"":""Chat""}]",7.07778E+11,38883,1557923166,26:06.0,3.79889E+11,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
