child_events,id,ticket_id,timestamp,updater_id,via,system,event_type
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707523819433,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":707523819453,""previous_value"":""0"",""via"":""Chat""}]",707523819413,38872,1557903155,373137462593,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707526238393,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":707526238533,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""priority"":""normal"",""id"":707526238633,""previous_value"":""0"",""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707526238713,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707526238833,""added_tags"":[""category-data-processing"",""ended-escalated-only-support"",""ended-workaround"",""sql-help""],""tags"":[""category-data-processing"",""customer-recruitstaff"",""ended-escalated-only-support"",""ended-workaround"",""sql-help""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707526238953,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""sql-help""},""id"":707526239013,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568808"":""ended-workaround""},""id"":707526239093,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-processing""},""id"":707526239133,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1356""},""id"":707526239153,""previous_value"":""232"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1124""},""id"":707526239173,""previous_value"":""219"",""via"":""Web form""}]",707526238333,38869,1557903405,368483327134,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""id"":708192690974,""assignee_id"":5396187947,""previous_value"":""1098710047"",""via"":""Web form""}]",708192690874,38851,1557903507,1098710047,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""id"":707527431753,""assignee_id"":5396187947,""previous_value"":""1098710047"",""via"":""Web form""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707527431853,""previous_value"":""pending"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1197""},""id"":707527431913,""previous_value"":""1192"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""5""},""id"":707527432033,""previous_value"":""57"",""via"":""Web form""}]",707527431673,38844,1557903525,1098710047,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""status"":""hold"",""via_reference_id"":null,""id"":707535482693,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""8163""},""id"":707535482753,""previous_value"":""7998"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""165""},""id"":707535482813,""previous_value"":""599"",""via"":""Web form""}]",707535482653,37689,1557904016,373612143614,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707537859993,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707537860053,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""2464""},""id"":707537860093,""previous_value"":""983"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1481""},""id"":707537860133,""previous_value"":""22"",""via"":""Web form""}]",707537859973,38776,1557904200,373612143614,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
[],707539959393,38870,1557904387,1130579717,Web service,"{""location"":""Fairfield, CT, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707539963393,""comment_present"":true,""via"":""Web service""}]",707539963333,38870,1557904388,25562660768,Web service,"{""location"":""Fairfield, CT, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708209413954,""comment_present"":true,""via"":""Web form""},{""subject"":""[Arm Treasure Data] 多くのリソースを消費するPrestoクエリの改善のお願い"",""event_type"":""Create"",""via_reference_id"":null,""id"":708209414034,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":377763414634,""id"":708209414094,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708209414134,""assignee_id"":17408925408,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708209414154,""group_id"":25879637,""via"":""Web form""},{""event_type"":""Create"",""organization_id"":""260110807"",""via_reference_id"":null,""id"":708209414174,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":708209414194,""via"":""Web form""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":708209414214,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708209414234,""via"":""Web form"",""type"":""task""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":""high"",""id"":708209414274,""via"":""Web form""},{""event_type"":""Create"",""status"":""pending"",""via_reference_id"":null,""id"":708209414294,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""2534""},""id"":708209414334,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""2534""},""id"":708209414374,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""26703268"":""0""},""id"":708209414434,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":708209414454,""added_tags"":[""datacenter_aws""],""tags"":[""datacenter_aws""],""via"":""Web form""}]",708209413894,38873,1557904855,17408925408,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707545261493,""comment_present"":true,""via"":""Web service""},{""subject"":""SFTPからファイルを取り込む際、ファイルが存在しなかったとしてもJOBは成功し、no recordで入ってくるかと思いますが、取り込む際にファイルが存在しなかった場合 もしくはno recordで入ってきた場合にエラーとしてメール通知を出すことは可能でしょうか？"",""event_type"":""Create"",""via_reference_id"":null,""id"":707545261533,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":370790297414,""id"":707545261573,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707545261593,""added_tags"":[""datacenter_aws"",""partner-legoliss""],""tags"":[""datacenter_aws"",""partner-legoliss""],""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""360000448128"":""partner-legoliss""},""id"":707545261693,""via"":""Web service""},{""event_type"":""Create"",""status"":""new"",""via_reference_id"":null,""id"":707545261733,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707545261793,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707545261833,""via"":""Web service"",""type"":null},{""event_type"":""Create"",""organization_id"":""963574927"",""via_reference_id"":null,""id"":707545261913,""via"":""Web service""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707545261973,""via"":""Web service""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707545262033,""via"":""Web service""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707545262133,""via"":""Web service""}]",707545261453,38874,1557904857,370790297414,Web service,"{""location"":""Fairfield, CT, United States"",""client"":null,""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708209494634,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":708209494714,""previous_value"":""0"",""via"":""Web service""}]",708209494574,38874,1557904863,370790297414,Web service,"{""location"":""Ashburn, VA, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-77.4728,""latitude"":39.048100000000005}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708212906894,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":708212907034,""assignee_id"":5396187947,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":708212907134,""previous_value"":null,""group_id"":25879637,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":708212907194,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""priority"":""normal"",""id"":708212907254,""previous_value"":""0"",""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708212907334,""previous_value"":""new"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708212907414,""added_tags"":[""category-data-collection-bulk"",""dataconnector"",""ended-escalated-only-support"",""job-investigation-datacolbulk""],""tags"":[""category-data-collection-bulk"",""datacenter_aws"",""dataconnector"",""ended-escalated-only-support"",""job-investigation-datacolbulk"",""partner-legoliss""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":708212907474,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""dataconnector job-investigation-datacolbulk""},""id"":708212907554,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-collection-bulk""},""id"":708212907594,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""77""},""id"":708212907674,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""77""},""id"":708212907774,""previous_value"":null,""via"":""Web form""}]",708212906834,38874,1557905206,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
